index_raw	name	type	typecode	address	pname	cityname	adname	timestamp	longtitude	latitude
5388	?????????????????????????	????;????;??????	60703	????????????50?	23	???	???	9/3/2019 23:20	95.7845149	40.51267672
5389	????????????	????;????;??????	60703	????13??	23	???	???	9/1/2019 10:14	105.6704995	34.85803715
5390	????????????(?????)	????;????;??????	60703	316???50?	23	???	???	8/24/2019 12:25	105.8224942	34.30293494
5391	????????????????	????;??????;??????	60000	?????????????100?	23	???	???	8/27/2019 11:00	105.6979881	34.57715844
5393	???????????	????;??????;??????	60000	???74???	23	???	???	8/30/2019 11:25	103.8478946	36.05027929
5394	??????????????	????;??????;??????	70000	[]	23	???	???	8/15/2019 11:14	103.1148351	37.63000286
5395	????????????	????;????;??????	60703	????50?	23	???????	???	9/1/2019 10:52	103.3527479	35.43591547
5396	????????????????	????;????;??????	60703	?????100?	23	???	???	8/24/2019 11:55	103.8630403	35.38666096
5397	??????????????	?????????;????;??????????	130104	???354???	23	???	???	8/23/2019 11:55	103.9315143	36.34550513
5398	????????????????	????;??????;??????	60000	213???50?	23	???	???	8/1/2019 17:53	100.1750555	38.96252133
5399	????????????	????;????;??	60400	??????	23	???	???	9/11/2019 10:20	97.01783166	40.29601533
5403	????????????	????;????;??????	60703	????50?	23	???????	???	9/1/2019 10:52	103.3527479	35.43591547
5404	????????????????	????;????;??????	60703	?????100?	23	???	???	8/24/2019 11:55	103.8630403	35.38666096
5405	??????????????	?????????;????;??????????	130104	???354???	23	???	???	8/23/2019 11:55	103.9315143	36.34550513
5407	????????????????	????;??????;??????	60000	213???50?	23	???	???	8/1/2019 17:53	100.1750555	38.96252133
5408	????????????	????;????;??	60400	??????	23	???	???	9/11/2019 10:20	97.01783166	40.29601533
5413	??????????	????;??????;??????	60603	??????????	23	???	???	9/8/2019 15:20	103.87866	36.06188417
5416	????	????;??????;??????	60000	?????????????	23	???	???	8/20/2019 11:27	97.03137029	40.28908011
5418	??????????	????;??????;??????	60000	??????????	23	???	???	8/15/2019 14:28	97.01735262	40.29670057
5421	????????????	????;??;??	170200	???????????100?	23	???	???	9/16/2019 17:47	107.608947	35.72753186
5422	??????(????)	????;????;??????	60703	????????????50?	23	???	???	8/31/2019 1:11	106.6746929	35.54507643
5423	??????	????;????;??????	60703	????212??????150?	23	???	???	9/13/2019 1:41	103.8685071	35.37959188
5440	????????	????;????;????	170000	[]	22	??????????	????	8/21/2019 18:10	94.97812639	36.38848122
5441	?????????	????;??;??	170300	????36?	22	??????????	????	9/2/2019 18:08	94.9143075	36.41486028
5442	?????	????;????;????	170000	?????50?	22	???	???	9/9/2019 14:16	101.8150677	36.57860646
5443	?????	????;??;??	170200	??????????????50?	22	??????????	????	9/17/2019 12:17	97.35452287	37.36858071
5444	?????????	????;????;????	170000	???	22	???	???	8/23/2019 9:58	102.3765468	36.47745833
5445	??????????	????;????;????	170000	????150?	22	??????????	???	9/17/2019 11:04	99.02353083	37.29491716
5446	?????????	????;??;??	170300	?????	22	???????	???	8/27/2019 21:50	102.0279427	35.92764578
5447	??????????	????;??;??	170300	?????4	22	??????????	????????????	8/25/2019 14:25	95.36010073	37.84798761
5448	?????????????	????;??;??	170300	?????	22	???????	???	8/30/2019 9:49	102.0378748	35.93472968
5449	??????????????	????;????;????	170000	G227(???)	22	???	?????????	9/16/2019 19:18	101.7495141	36.86810053
5450	???????????	????;????;????	170000	???	22	???	???	9/2/2019 18:46	102.1325951	36.50934472
5451	??????????	????;??;??	170300	103???50?	22	???	???	8/15/2019 20:48	101.4660349	36.66359196
5452	?????	????;????;????	170000	[]	22	???	????????	8/21/2019 17:44	102.3959472	35.86607827
5453	?????	????;????;????	170000	????60??	22	???	???	9/3/2019 9:53	101.7854863	36.60967934
5454	?????????????	????;??;??	170300	?????50?	22	???	?????????	8/3/2019 12:59	101.658696	36.9618786
5455	??????????	????;??;??	170300	????235???	22	???????	???	8/15/2019 20:51	100.6104851	36.26459588
5456	??????????	????;??????;??????	70000	??????0?????	22	??????????	???	7/27/2019 0:10	98.46772788	36.92287816
5457	?????	????;??;??	170200	???????????????	22	???	???	8/30/2019 9:59	101.7593659	36.71855568
5458	????????????	????;??;??	170300	??????	22	???	???????	8/28/2019 16:16	101.9292813	36.07013883
5459	????????????????????	????;??;??	170300	???14-2	22	??????????	????	8/28/2019 12:30	97.35475435	37.36897118
5460	????????????	????;??????;??????	60000	??????????????50?	22	???????	???	8/29/2019 17:21	100.6192389	36.26630168
5462	?????(????????)	????;????;??????	60703	???4?	22	???	???????	8/15/2019 20:50	101.9595141	36.84118439
5463	??????????	????;????;??????	60703	?????50?	22	???	???????	9/3/2019 23:08	101.9079211	36.754422
5464	?????????????????	????;??????;??????	60000	????????????	22	???	???	9/7/2019 20:15	101.525044	36.65232611
5465	??????????????	?????????;????;????????????	130102	???2?	22	???	???	8/15/2019 20:49	101.7545473	36.63935149
5466	???????	????;??????;??????	60000	???23???	22	???	???	8/23/2019 13:58	101.7535354	36.64751351
5467	????	????;????;????	170000	???	22	???	???????	8/30/2019 11:29	101.9342904	36.80614231
5468	?????????????	????;??;??	170300	???1???	22	???	???	8/26/2019 16:35	102.4030161	36.48312202
5469	????053????????	????;????;????	170000	???2?	22	???????	???	9/6/2019 10:23	100.5672999	35.25773908
5470	?????????????	????;????;????	170000	????50?	22	???????	???	9/11/2019 10:19	100.9154091	36.94757669
5471	?????????????	????;??;??	170200	???8???	22	???	???	8/30/2019 9:59	101.7596051	36.7185258
5472	?????????????????	????;??????;??????	60000	???????81?	22	???	???	9/9/2019 22:49	101.2620089	36.6832402
5475	???????	????;????;????	60700	?????????????????	22	???	???	8/28/2019 11:00	101.7753807	36.62917998
5476	??????	????;????;??????	60703	???????(???????)	22	???????	???	9/2/2019 21:11	101.1117214	35.80614105
5477	????????????????????	?????????;????;??????????	130103	???9?	22	???	???	8/27/2019 13:47	101.7764273	36.62909106
5479	???????	????;????;??????	60703	???24??	22	???	???	9/3/2019 22:43	101.5752654	36.50349952
5482	?????	????;????;????	170000	[]	3	????	????	9/12/2019 14:08	106.316803	38.99411727
5483	????????	????;????;????	170000	????????????150?	3	???	???	8/17/2019 9:48	106.1218458	38.1786282
5484	????????????	????;????;????	170000	??????????1??S03	3	???	????	8/30/2019 11:09	105.2217985	37.50894886
5485	????????????	????;????;????	170000	????????????	3	???	???	9/3/2019 13:04	105.6837817	37.48975345
5486	??????????	????;??;??	170300	?????	3	???	???	9/3/2019 7:24	105.5686157	37.39727374
5487	???????????????	????;??;??	170300	????264	3	???	????	9/17/2019 15:46	106.0762865	37.41984142
5488	???????????	????;????;????	170000	?????	3	????	???	9/15/2019 20:51	106.743469	39.24891113
5489	???????????	????;????;????	170000	????50?	3	???	???	9/3/2019 7:24	105.5685817	37.39722172
5490	????????????	????;??;??	170300	???????	3	???	???	9/11/2019 10:38	106.340598	38.11553833
5491	??????????????(?)	????;??;??	170300	????50?	3	???	???	8/8/2019 12:44	105.900637	36.96680302
5492	????????	????;????;????	170000	[]	3	???	???	8/15/2019 13:09	106.1027329	38.52927754
5493	??????????	????;??;??	170300	??????310???	3	???	????	8/2/2019 10:32	105.3125188	37.51363381
5494	??????????	????;??????;??????	60000	????107???	3	????	????	8/20/2019 0:45	106.3756144	39.01017852
5495	??????????????????	????;????;????	170000	???????	3	???	????	8/25/2019 15:20	106.0452911	37.38382716
5496	????????????	????;??;??	170200	????544???	3	???	???	9/7/2019 3:31	106.2420201	38.46475967
5497	????????????	????;??;??	170300	???????????100?	3	???	???	8/15/2019 20:47	105.7225828	35.96874154
5498	???????????	????;????;????	170000	???21	3	???	???	9/3/2019 14:47	106.1920567	37.98189814
5499	???????	????;??????;??????	70000	307???50?	3	???	???	8/27/2019 0:22	107.3404292	37.81172809
5500	?????????????	????;????;??????	60703	????040???????100?	3	???	???	8/6/2019 16:08	106.4828185	38.49136709
5501	??????????????	????;??;??	170200	???????????150?	3	???	???	8/7/2019 14:07	106.3276672	38.36720108
5502	????????????	????;??????;??????	70000	202???50?	3	???	????	8/21/2019 10:53	105.2627061	36.9342335
5503	????	????;??;????|????;??????;??????	170201|070000	????????????????80?	3	???	???	8/24/2019 12:36	105.6770857	37.50204724
5504	??????	????;??????;??????	70000	??????????????	3	???	???	8/28/2019 11:33	105.6629636	37.4806531
5505	????????????	????;??????;??????	60000	????????????	3	???	???	8/26/2019 12:32	107.3496583	37.80862871
5506	?????	????;??????;??????	60000	???????????????	3	???	????	9/16/2019 17:49	105.2038649	37.51214765
5512	????????	????;??;??	170200	[]	1	?????	???	8/3/2019 11:01	87.61586733	43.93544339
5513	???????	????;??????;????????	170400	218???200?	1	?????????	???	8/26/2019 17:08	86.03614339	43.04316826
5514	???????	????;????;????	170000	?????????????????100?	1	????	????	9/3/2019 11:44	81.28068016	40.54477487
5515	??????	????;????;????	170000	[]	1	????	???	8/28/2019 12:21	80.16642725	37.08003031
5516	??????	????;????;????	170000	057??100?	1	?????	???	7/2/2019 23:25	82.58287739	41.53999924
5517	??????	????;????;????	170000	????183??????150?	1	???????	?????	9/3/2019 0:14	89.16575163	44.00345019
5518	??????	????;????;????	170000	[]	1	????????	???	8/30/2019 9:53	81.56554649	43.84982714
5519	??????	????;??;??	170300	239???50?	1	????	???	8/3/2019 12:46	80.81185472	37.01085171
5520	????????	????;????;????	170000	???????????????	1	?????	???	9/3/2019 18:13	82.78694354	41.22894527
5521	???????????	????;??;??	170300	?????50?	1	?????	???	9/9/2019 12:25	82.78753738	41.22908297
5522	???????????	????;????;????	170000	[]	1	????	???	9/9/2019 9:39	79.75677743	37.28262614
5523	???????????	????;????;????	170000	??????????????????????9?	1	????????	????	9/7/2019 11:01	81.84119358	43.23401148
5524	????????????	????;????;????	170000	061????	1	????????	???	8/26/2019 12:16	82.23368034	43.50601712
5525	?????????	????;??;??	170300	323????	1	?????????	????	9/3/2019 13:53	86.1200283	41.78763163
5527	???????	????;????;????	170000	???????150?	1	????	????	8/1/2019 15:32	77.65003879	38.88077258
5528	????????????	????;????;????	170000	[]	1	????	????	8/15/2019 10:41	87.52893066	44.27630356
5529	????????	????;????;????	170000	??????	1	????	???	9/11/2019 11:24	89.15415452	42.9325352
5530	???70????	????;????;????	170000	????100?	1	????????	???	8/30/2019 9:53	81.45098477	43.84828977
5531	????????	????;????;????	170000	????????????????	1	????	???	9/9/2019 13:46	77.57577044	37.82177477
5532	???????	????;????;????	170000	?????50?	1	????	????	8/24/2019 10:25	77.63176015	38.90044116
5533	???????	????;????;????	170000	???	1	????	???	8/15/2019 11:20	76.0289172	39.3876591
5534	??????????	????;????;????	170000	???48?	1	?????	???	9/4/2019 0:10	80.2226741	41.28528831
5535	???????	????;??;??	170300	047????	1	????????	???	8/27/2019 16:00	80.73378816	44.17753042
5536	?????	????;??;??	170300	???????173?	1	?????	?????	8/2/2019 10:00	87.50203283	43.7854979
5537	????????????	????;??;??	170300	?????200?	1	????	???	9/5/2019 19:54	78.5473661	39.82053348
5538	??????	????;????;????	170000	620???150?	1	????	???	8/15/2019 13:57	79.91518185	37.1340237
5539	??????	????;??;??	170300	281???50?	1	???????	???	8/17/2019 11:08	87.23023214	44.06375078
5540	?????	????;??????;????	60501	323???50?	1	?????????	????	9/1/2019 18:35	86.12491477	41.78874473
5541	?????????????	????;????;????	170000	????50?	1	?????	????	9/9/2019 12:29	85.10976156	45.65321679
5542	???????????	????;????;????	170000	?????(????136?)	1	????	????	9/2/2019 15:21	85.99539044	44.29840807
5543	????????????	????;????;????	170000	668???50?	1	????	???	8/28/2019 16:16	81.65832601	36.89010289
5544	???????????	????;??;??	170300	220???50?	1	?????????	????	9/14/2019 15:14	86.13721542	41.71814092
5545	???????????	????;????;????	170000	?????????????	1	????	????	8/15/2019 16:38	86.00808446	44.3142052
5546	??????????	????;????;????	170000	????????????100?	1	????	???	9/16/2019 16:55	85.62479429	44.32344492
5547	???????	????;??;??	170300	????????	1	????????	???	8/20/2019 14:10	81.29217642	43.99235773
5548	????????????????????	????;??;??	170200	??????150?	1	?????	???	9/17/2019 14:51	87.49028478	43.9389384
5549	??????????	????;????;????	170000	[]	1	????	???	8/24/2019 18:25	76.1269092	39.44822446
5550	???????????	????;????;????	170000	[]	1	???	???	9/6/2019 16:58	93.45852677	42.89021297
5551	?????????????-???????	????;????;????	170000	?????????????500?	1	?????	???	9/11/2019 11:24	87.63022214	44.000613
5552	???????????	????;??;??	170300	303???50?	1	???	?????????	8/7/2019 9:58	93.42978548	43.52959392
5553	?????????????????	????;??;??	170300	??????50?	1	????	???	9/5/2019 20:11	77.40282779	37.87845947
5554	??????????????	????;????;????	170000	G3014????????	1	????????	???	8/28/2019 16:52	84.85974096	44.45224568
5555	???????????????	????;??;??	170300	????50?	1	????	???	8/29/2019 12:07	76.74156019	39.48594646
5556	???????????????	????;????;????	170000	[]	1	?????????	???	8/26/2019 13:15	82.13687785	44.85871616
5557	????????????????	????;????;????	170000	[]	1	????	???	9/6/2019 22:32	79.88334537	37.29759627
5558	?????????	????;????;????	170000	????139	1	?????????	???	9/2/2019 22:45	82.06725168	44.88321807
5559	??????????????	????;??;??	170300	138????	1	?????	???	9/4/2019 14:36	87.59611883	44.13765763
5560	?????????????????	????;????;??????	60703	???????????100?	1	???????	?????	9/4/2019 11:27	89.18363635	43.99464445
5561	????????????????	????;????;??????	60703	????523???	1	???????	????	9/16/2019 11:28	86.20947071	44.30203625
5562	??????	????;????;??????	60703	?????????????50?	1	?????	???	8/23/2019 9:52	87.61966941	43.78464122
5563	???????????	????;????;????	170000	[]	1	????	???	8/24/2019 14:19	80.16641726	37.07853226
5564	??????????	????;??;??	170300	??????25?	1	?????	?????	9/16/2019 17:36	87.55392666	43.79394302
5565	?????????????	????;????;????	170000	[]	1	???	???	8/26/2019 13:11	93.56430303	42.75760733
5566	???????????????	????;????;????	170000	???3??	1	???????	???	8/18/2019 18:27	87.29516715	44.00424729
5567	????????????	????;??;??	170300	749??????????????	1	????????	???	8/27/2019 22:59	83.24756834	43.45050877
5568	????????????	????;??;??	170200	319????	1	???	???	8/23/2019 9:52	87.75855228	47.38053331
5569	?????????????????	????;????;????	170000	????????	1	????	???	8/20/2019 14:51	79.94511369	37.14026253
5570	????????????	????;??;??	170200	319????	1	???	???	8/23/2019 9:52	87.75855228	47.38053331
5573	??????	????;??????;??????	60000	????23?(?????)	1	?????	???	9/17/2019 11:01	87.61918802	43.78484681
5574	??????	????;????;??????	60703	?????????????50?	1	?????	???	9/17/2019 10:19	87.61964844	43.78458721
5575	??????	????;??????;??????	70000	???70??	1	?????	?????	8/23/2019 13:19	87.59199057	43.80328748
5576	???????????	????;????;??????	60703	?????????????????50?	1	?????	????	8/15/2019 12:46	87.60148854	43.82807964
5577	???????????	????;????;??????	60703	???	1	?????	???	8/30/2019 12:22	87.58741553	43.89241199
5578	???????????	????;????;??????	60703	?????????????200?	1	?????	???	8/30/2019 13:28	87.55488421	43.88615852
5579	???????????	????;????;??????	60703	????204?	1	?????	???	9/13/2019 20:05	87.558915	43.85251085
5580	????????	????;????;??????	60703	?????????????50?	1	?????	?????	8/30/2019 12:11	87.59262061	43.80472034
5581	??????????????	?????????;?????????;?????????	130000	???????	1	?????	????	8/1/2019 18:34	80.22961709	41.13909967
5582	??????????????	????;??;??	170200	011????	1	????????	???	8/15/2019 12:45	81.38624128	43.90962407
5583	????????????	????;??????;??????	60000	?????????C1-35.36?	1	?????	???	9/17/2019 17:19	87.48502048	43.86067056
5585	???????????????(????)	?????????;????;??????????	130104	????17???	1	?????	????	9/3/2019 12:23	80.36834643	40.64327514
5586	??????????????	?????????;????;??????????	130104	???9?	1	?????	???	9/3/2019 12:25	81.86722877	41.79759846
5587	???????????????(????)	?????????;????;??????????	130104	????60??	1	?????	????	9/3/2019 11:45	80.37950517	40.63777885
5589	???	????;????/???;????/???	60200	??????????	1	???????	???	9/15/2019 9:27	89.57953771	44.00830258
5590	????????????????????	????;????;????	60700	????????????	1	???????	?????	9/16/2019 13:58	89.18439713	43.99716742
5591	???????????(????)	????;??????;??????	60000	???70?-1-2??	1	?????	?????	9/2/2019 15:50	87.55258294	43.8027485
5592	??????????	????;??;??	170200	????????	1	????	????	8/27/2019 16:57	86.04832319	41.79956218
5594	???????????????	?????????;?????;??????	130506	314???100?	1	?????	????	9/3/2019 0:14	80.24738258	41.14252385
5596	??????	????;????/???;????/???	60200	???????????	1	????	????	8/22/2019 13:44	85.99612362	44.29885205
5598	??????	????;??????;??????	60000	?????????????	1	?????	???	8/27/2019 16:28	87.61294006	43.92243259
5599	????????	????;????;??????	60703	?????315???????200?	1	????	???	8/15/2019 20:58	76.05134848	39.39458087
5601	???????	????;????;??????	60703	??????????????100?	1	?????	???	9/11/2019 12:59	87.60611927	43.7693913
5602	??????	????;??????;??????	60000	????50?	1	???????	?????	9/17/2019 10:16	89.18142273	43.99517582
5603	????????	????;????;??????	60703	????944???	1	?????	???	8/15/2019 16:13	87.55672465	43.88239032
5606	??????	????;????/???;????/???	60200	??????11?????	1	????	???	9/5/2019 20:11	77.23220377	38.4162926
5624	???	????;????;????	170000	????	[]	[]	[]	4/16/2015 16:53	120.5699856	24.27825448
5625	???	????;????;????	170000	????8?	[]	[]	[]	4/16/2015 16:53	120.2996649	22.96916038
5626	??? ( ??? )	????;????;????	170000	[]	[]	[]	[]	4/16/2015 16:47	120.8338353	22.02400308
5627	??? ( ??? )	????;????;????	170000	[]	[]	[]	[]	4/16/2015 16:47	120.4302678	22.69239221
